inchikey,NR.AhR,NR.AR,NR.AR.LBD,NR.Aromatase,NR.ER,NR.ER.LBD,NR.PPAR.gamma,SR.ARE,SR.ATAD5,SR.HSE,SR.MMP,SR.p53
ISBHMJZRKAFTGE-ARJAWSKDSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
ISBHMJZRKAFTGE-UHFFFAOYSA-N,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
ISBWNEKJSSLXOD-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISCHOARKJADAKJ-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,
ISEUFVQQFVOBCY-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISFYBUAVOZFROB-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISHFYECQSXFODS-UHFFFAOYSA-M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
ISHXLNHNDMZNMC-VTKCIJPMSA-N,,1.0,1.0,,1.0,1.0,,,0.0,,1.0,
ISJBQSJDQZLCSF-UHFFFAOYSA-N,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
ISPVACVJFUIDPD-UHFFFAOYSA-N,,,,,,,,0.0,,0.0,,
ISPYQTSUDJAMAB-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISRUGXGCCGIOQO-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISSKMEQROMFEHL-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
ISWQCIVKKSOKNN-UHFFFAOYSA-L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
ISWRGOKTTBVCFA-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISXSCDLOGDJUNJ-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITBAGYWFZWAHMB-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
ITCAUAYQCALGGV-XTICBAGASA-M,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,
ITHIMUMYFVCXSL-UHFFFAOYSA-P,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0
ITIONVBQFUNVJV-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITJNARMNRKSWTA-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITLIBMNUPZGHKJ-UHFFFAOYSA-M,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITMCEJHCFYSIIV-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITMSAWKLJVGBIT-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITPDYQOUSLNIHG-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0
ITQTTZVARXURQS-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITRJWOMZKQRYTA-RFZYENFJSA-N,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITVGXXMINPYUHD-CUVHLRMHSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITVQAKZNYJEWKS-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ITXVOUSORXSTQH-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
IUADYGVMSDKSMB-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IUAYMJGZBVDSGL-XNNAEKOYSA-N,,0.0,,,,0.0,1.0,,,,1.0,1.0
IUBSYMUCCVWXPE-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
IUGDILGOLSSKNE-UHFFFAOYSA-N,,0.0,0.0,,1.0,,,1.0,0.0,1.0,1.0,
IUGYQRQAERSCNH-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
IUJLOAKJZQBENM-UHFFFAOYSA-N,1.0,0.0,0.0,1.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0
IULJSGIJJZZUMF-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IULOBWFWYDMECP-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
IUMQXQJZIHWLIN-HSZRJFAPSA-N,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.0
IUNMPGNGSSIWFP-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IUPCWCLVECYZRV-DIPWYQAOSA-N,0.0,0.0,0.0,,,0.0,,,0.0,,0.0,1.0
IUQAXCIUEPFPSF-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IUQJDHJVPLLKFL-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IUWKNLFTJBHTSD-QIKJAYGVSA-N,,,,,,,,0.0,,0.0,,
IUWVALYLNVXWKX-UHFFFAOYSA-N,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,1.0,0.0,0.0,0.0
IUXYVKZUDNLISR-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IVCMUVGRRDWTDK-UHFFFAOYSA-M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IVDHYUQIDRJSTI-UHFFFAOYSA-N,0.0,0.0,,,,0.0,,,,,1.0,1.0
IVDRCZNHVGQBHZ-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
IVENSCMCQBJAKW-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IVOMOUWHDPKRLL-KQYNXXCUSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IVQOFBKHQCTVQV-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IVSZLXZYQVIEFR-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
IVTVGDXNLFLDRM-HNNXBMFYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0
IVUXTESCPZUGJC-UHFFFAOYSA-N,1.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0
IVYMIRMKXZAHRV-UHFFFAOYSA-N,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IVYPNXXAYMYVSP-UHFFFAOYSA-N,1.0,0.0,0.0,1.0,,,0.0,1.0,0.0,,1.0,0.0
IWALGNIFYOBRKC-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IWBOPFCKHIJFMS-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
IWCWQNVIUXZOMJ-MISYRCLQSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
IWDCLRJOBJJRNH-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IWDQPCIQCXRBQP-UHFFFAOYSA-M,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
IWEDIXLBFLAXBO-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IWEQQRMGNVVKQW-OQKDUQJOSA-N,0.0,0.0,,1.0,,0.0,0.0,,0.0,,,0.0
IWNWLPUNKAYUAW-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IWOUKMZUPDVPGQ-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
IWSWDOUXSCRCKW-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
IWSZDQRGNFLMJS-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
IWUCXVSUMQZMFG-AFCXAGJDSA-N,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,1.0
IWVTXAGTHUECPN-ANBBSHPLSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
IWXAZSAGYJHXPX-LYWFMZLMSA-N,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0
IWYDHOAUDWTVEP-SSDOTTSWSA-N,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IWZKICVEHNUQTL-UHFFFAOYSA-M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IXAWTPMDMPUGLV-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
IXBPPZBJIFNGJJ-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IXEVGHXRXDBAOB-BREBYQMCSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
IXFPJGBNCFXKPI-FSIHEZPISA-N,,0.0,,,,0.0,,,1.0,0.0,,
IXGYMJUYTUSCHE-WXXKFALUSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
IXKVFIDYPJXJSS-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
IXLWEDFOKSJYBD-UHFFFAOYSA-M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IXORZMNAPKEEDV-OBDJNFEBSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IXOXBSCIXZEQEQ-UHTZMRCNSA-N,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
IXQGCWUGDFDQMF-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IXRMFSBOHHRXSS-YPMTVOEDSA-N,0.0,0.0,,,,0.0,,,,,0.0,
IXSZQYVWNJNRAL-UHFFFAOYSA-N,1.0,0.0,0.0,,,0.0,,1.0,0.0,,,0.0
IXTMWRCNAAVVAI-UHFFFAOYSA-N,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
IYAZLDLPUNDVAG-UHFFFAOYSA-N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0
IYETZZCWLLUHIJ-UTONKHPSSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IYEWBJUCJHKLHD-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IYIKLHRQXLHMJQ-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,
IYJMSDVSVHDVGT-PEQKVOOWSA-N,,,,1.0,,0.0,,,,,1.0,0.0
IYKVLICPFCEZOF-UHFFFAOYSA-N,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IYMLUHWAJFXAQP-UHFFFAOYSA-N,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IYNMDWMQHSMDDE-MHXJNQAMSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IYOLBFFHPZOQGW-UHFFFAOYSA-N,0.0,0.0,,,,0.0,0.0,,0.0,,1.0,
IYQYZZHQSZMZIG-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
IYRMWMYZSQPJKC-UHFFFAOYSA-N,1.0,0.0,0.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,0.0
IYVFNTXFRYQLRP-VVSTWUKXSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
IYXGSMUGOJNHAZ-UHFFFAOYSA-N,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IYXMNTLBLQNMLM-UHFFFAOYSA-N,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
IYYZUPMFVPLQIF-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IZBDXCRWFBOARU-CYWFPGEMSA-L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IZEKFCXSFNUWAM-UHFFFAOYSA-N,0.0,0.0,,,,,0.0,,,,,1.0
IZEZAMILKKYOPW-UHFFFAOYSA-N,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
IZHCNQFUWDFPCW-ZJIMSODOSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
IZJDOKYDEWTZSO-UHFFFAOYSA-N,1.0,0.0,,,1.0,0.0,0.0,,0.0,1.0,,
IZJRISIINLJVBU-UHFFFAOYSA-N,,,,,,,,0.0,,0.0,,
IZMJMCDDWKSTTK-UHFFFAOYSA-N,1.0,,0.0,,,0.0,0.0,1.0,1.0,0.0,1.0,0.0
IZNWACYOILBFEG-UHFFFAOYSA-N,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IZQGELJKDARDMZ-UHFFFAOYSA-N,,,,,,,,0.0,,0.0,,
IZSFDUMVCVVWKW-UHFFFAOYSA-N,1.0,0.0,,,,0.0,,,,0.0,1.0,1.0
IZTQOLKUZKXIRV-YRVFCXMDSA-N,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,0.0,0.0
IZUKQUVSCNEFMJ-UHFFFAOYSA-N,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
IZUPBVBPLAPZRR-UHFFFAOYSA-N,1.0,0.0,,,,0.0,,1.0,0.0,0.0,1.0,1.0
IZWSFJTYBVKZNK-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IZYKRMGFEBSOSO-UHFFFAOYSA-L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
IZYUWBATGXUSIK-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JAABVEXCGCXWRR-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,0.0,0.0,0.0
JAAJQSRLGAYGKZ-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JACMPVXHEARCBO-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JADDQZYHOWSFJD-IPQYHECASA-N,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
JAEZSIYNWDWMMN-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JAGZUIGGHGTFHO-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JAJWGJBVLPIOOH-YTSJWJHXSA-M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JAKIITPDQKZZMZ-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JALHGCPDPSNJNY-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JAMNSIXSLVPNLC-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
JARKCYVAAOWBJS-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JARNORYOPMINDY-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
JATPLOXBFFRHDN-DDWIOCJRSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JAUOIFJMECXRGI-UHFFFAOYSA-N,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0
JAVRNIFMYIJXIE-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JAWNWEKHDFBPSG-UHFFFAOYSA-N,1.0,0.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0
JAYAGJDXJIDEKI-PTGWOZRBSA-N,0.0,,,,,,,,,,1.0,1.0
JAYCNKDKIKZTAF-UHFFFAOYSA-N,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,
JAYRYWNGILOCLN-UHFFFAOYSA-N,1.0,0.0,0.0,,0.0,,0.0,,0.0,1.0,1.0,1.0
JBCHWGTZAAZJKG-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
JBCUKQQIWSWEOK-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
JBDHZKLJNAIJNC-LLVKDONJSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JBFHTYHTHYHCDJ-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JBGKVNQFVAJOGC-UHFFFAOYSA-N,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
JBIJLHTVPXGSAM-UHFFFAOYSA-N,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JBIROUFYLSSYDX-UHFFFAOYSA-M,0.0,0.0,,,,0.0,,,,,1.0,
JBJYTZXCZDNOJW-JLHYYAGUSA-N,1.0,0.0,,,,0.0,0.0,1.0,,0.0,1.0,1.0
JBKVHLHDHHXQEQ-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JBLIDPPHFGWTKU-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JBMKAUGHUNFTOL-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JBSKYLXIYKLOLP-UHFFFAOYSA-K,,,,,,,,0.0,,0.0,,
JBSLOWBPDRZSMB-FPLPWBNLSA-N,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,
JBTHDAVBDKKSRW-FMQUCBEESA-N,1.0,1.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
JBWKIWSBJXDJDT-UHFFFAOYSA-N,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
JBYRKMGOSFMHRL-UHFFFAOYSA-M,,0.0,,,,1.0,1.0,1.0,,1.0,1.0,
JCBIVZZPXRZKTI-UHFFFAOYSA-N,,,,,,,,0.0,,0.0,,
JCBJVAJGLKENNC-UHFFFAOYSA-M,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
JCBPETKZIGVZRE-SCSAIBSYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
JCCBZCMSYUSCFM-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JCCNYMKQOSZNPW-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,,1.0
JCDRZCWRRLKLTB-UHFFFAOYSA-N,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
JCEZOHLWDIONSP-UHFFFAOYSA-N,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
JCICIFOYVSPMHG-UHFFFAOYSA-N,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,,0.0
JCJNNHDZTLRSGN-UHFFFAOYSA-N,,0.0,0.0,,1.0,0.0,,,0.0,0.0,1.0,0.0
JCKYGMPEJWAADB-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
JCLHQFUTFHUXNN-UHFFFAOYSA-N,,,,,,,,,,0.0,,
JCNPYMDDOUQTBK-UHFFFAOYSA-M,,,,,,,,0.0,,1.0,,
JCQGIZYNVAZYOH-UHFFFAOYSA-M,,0.0,,,,,,,,,1.0,
JCQLYHFGKNRPGE-FCVZTGTOSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JCRIVQIOJSSCQD-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
JCSGFHVFHSKIJH-UHFFFAOYSA-N,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,,1.0,
JCTBRKGARALROK-ABAFHIJKSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
JCTXKRPTIMZBJT-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JCVQKRGIASEUKR-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JCXKHYLLVKZPKE-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JCYPECIVGRXBMO-UHFFFAOYSA-N,1.0,1.0,0.0,,1.0,0.0,0.0,1.0,1.0,0.0,,0.0
JDBJJCWRXSVHOQ-UTONKHPSSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JDLYOFUDIKMYBL-UHFFFAOYSA-N,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
JDOJFSVGXRJFLL-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JDQVBGQWADMTAM-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JDRMYOQETPMYQX-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JDRSMPFHFNXQRB-IBEHDNSVSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
JDSHMPZPIAZGSV-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JDTZAGLGBRRCJT-UHFFFAOYSA-N,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,,1.0
JDUYPUMQALQRCN-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JDXJKLGWPNXSHL-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JDZOTSLZMQDFLG-BTJKTKAUSA-N,,0.0,,,,,,,,,1.0,
JECYUBVRTQDVAT-UHFFFAOYSA-N,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JEDYYFXHPAIBGR-UHFFFAOYSA-N,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
JEEUACXJJPNYOL-UHFFFAOYSA-N,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JEGMWWXJUXDNJN-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
JEJYYKZPVIEEAS-MWLZSUMNSA-M,0.0,0.0,,,,,0.0,,0.0,,0.0,
JEOSMYVMLZTQOH-UHFFFAOYSA-M,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,,,
JEYCTXHKTXCGPB-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0
JEZZOKXIXNSKQD-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
JFAXVZXNIGIDDA-OMBIEOGOSA-N,,,,,,,,0.0,,0.0,,
JFCQEDHGNNZCLN-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JFDZBHWFFUWGJE-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JFHCDEYLWGVZMX-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
JFIOVJDNOJYLKP-UHFFFAOYSA-N,0.0,0.0,,,,0.0,,,0.0,1.0,1.0,1.0
JFMGBGLSDVIOHL-UHFFFAOYSA-N,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
JFNWFXVFBDDWCX-UHFFFAOYSA-N,,,,,,,,0.0,,0.0,,
